,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
14354,2000,19278850.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14355,2001,19756929.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14356,2002,20246376.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14357,2003,20750308.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14358,2004,21272328.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14359,2005,21814648.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14360,2006,22379057.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14361,2007,22963946.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14362,2008,23563832.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14363,2009,24170943.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14364,2010,24779614.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14365,2011,25387713.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14366,2012,25996454.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14367,2013,26607641.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14368,2014,27224480.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14369,2015,27849203.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14370,2016,28481947.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14371,2017,29121464.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14372,2018,29767108.0,SP.POP.TOTL,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
14373,1990,29149.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14374,1991,29021.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14375,1992,28844.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14376,1993,28680.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14377,1994,28605.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14378,1995,28688.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14379,1996,28970.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14380,1997,29404.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14381,1998,29945.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14382,1999,30526.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14383,2000,31081.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14384,2001,31604.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14385,2002,32097.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14386,2003,32556.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14387,2004,32930.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14388,2005,33222.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14389,2006,33420.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14390,2007,33524.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14391,2008,33570.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14392,2009,33562.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14393,2010,33585.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14394,2011,33608.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14395,2012,33653.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14396,2013,33694.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14397,2014,33726.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14398,2015,33742.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14399,2016,33738.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14400,2017,33723.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14401,2018,33715.0,SP.POP.TOTL,GIB,Gibraltar,Europe & Central Asia,High income,Not classified
14402,1990,10196792.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14403,1991,10319927.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14404,1992,10399061.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14405,1993,10460415.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14406,1994,10512922.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14407,1995,10562153.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14408,1996,10608800.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14409,1997,10661259.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14410,1998,10720509.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14411,1999,10761698.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14412,2000,10805808.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14413,2001,10862132.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14414,2002,10902022.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14415,2003,10928070.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14416,2004,10955141.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14417,2005,10987314.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14418,2006,11020362.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14419,2007,11048473.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14420,2008,11077841.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14421,2009,11107017.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14422,2010,11121341.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14423,2011,11104899.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14424,2012,11045011.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14425,2013,10965211.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14426,2014,10892413.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14427,2015,10820883.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14428,2016,10775971.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14429,2017,10754679.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14430,2018,10732882.0,SP.POP.TOTL,GRC,Greece,Europe & Central Asia,High income,Not classified
14431,1990,55600.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14432,1991,55500.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14433,1992,55300.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14434,1993,55200.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14435,1994,55500.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14436,1995,55800.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14437,1996,55900.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14438,1997,56000.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14439,1998,56100.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14440,1999,56100.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14441,2000,56200.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14442,2001,56350.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14443,2002,56609.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14444,2003,56765.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14445,2004,56911.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14446,2005,56935.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14447,2006,56774.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14448,2007,56555.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14449,2008,56328.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14450,2009,56323.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14451,2010,56905.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14452,2011,56890.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14453,2012,56810.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14454,2013,56483.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14455,2014,56295.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14456,2015,56114.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14457,2016,56186.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14458,2017,56172.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14459,2018,56023.0,SP.POP.TOTL,GRL,Greenland,Europe & Central Asia,High income,Not classified
14460,1990,96328.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14461,1991,96462.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14462,1992,97161.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14463,1993,98234.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14464,1994,99345.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14465,1995,100286.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14466,1996,101003.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14467,1997,101567.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14468,1998,102023.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14469,1999,102429.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14470,2000,102837.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14471,2001,103242.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14472,2002,103636.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14473,2003,104003.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14474,2004,104346.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14475,2005,104658.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14476,2006,104938.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14477,2007,105183.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14478,2008,105457.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14479,2009,105787.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14480,2010,106227.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14481,2011,106786.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14482,2012,107452.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14483,2013,108172.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14484,2014,108900.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14485,2015,109603.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14486,2016,110263.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14487,2017,110874.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14488,2018,111449.0,SP.POP.TOTL,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
14489,1990,130480.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14490,1991,133553.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14491,1992,136693.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14492,1993,139813.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14493,1994,142806.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14494,1995,145559.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14495,1996,148061.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14496,1997,150303.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14497,1998,152274.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14498,1999,153955.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14499,2000,155323.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14500,2001,156395.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14501,2002,157173.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14502,2003,157723.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14503,2004,158094.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14504,2005,158406.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14505,2006,158649.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14506,2007,158848.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14507,2008,159037.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14508,2009,159232.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14509,2010,159439.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14510,2011,159690.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14511,2012,159990.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14512,2013,160415.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14513,2014,161007.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14514,2015,161851.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14515,2016,162948.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14516,2017,164281.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14517,2018,165770.0,SP.POP.TOTL,GUM,Guam,East Asia & Pacific,High income,Not classified
14518,1990,9050115.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14519,1991,9296814.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14520,1992,9544055.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14521,1993,9790619.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14522,1994,10037522.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14523,1995,10286786.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14524,1996,10536942.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14525,1997,10788362.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14526,1998,11046215.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14527,1999,11311078.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14528,2000,11589761.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14529,2001,11871565.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14530,2002,12147518.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14531,2003,12415334.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14532,2004,12682108.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14533,2005,12948292.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14534,2006,13213330.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14535,2007,13477017.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14536,2008,13739299.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14537,2009,14000190.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14538,2010,14259687.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14539,2011,14521515.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14540,2012,14781942.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14541,2013,15043981.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14542,2014,15306316.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14543,2015,15567419.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14544,2016,15827690.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14545,2017,16087418.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14546,2018,16346950.0,SP.POP.TOTL,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
14547,1990,6352282.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14548,1991,6534936.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14549,1992,6716032.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14550,1993,6897171.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14551,1994,7081119.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14552,1995,7269631.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14553,1996,7463782.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14554,1997,7662071.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14555,1998,7860772.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14556,1999,8054745.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14557,2000,8240735.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14558,2001,8417082.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14559,2002,8586077.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14560,2003,8753097.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14561,2004,8925729.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14562,2005,9109585.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14563,2006,9307421.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14564,2007,9518159.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14565,2008,9738796.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14566,2009,9964470.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14567,2010,10192168.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14568,2011,10420459.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14569,2012,10652032.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14570,2013,10892821.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14571,2014,11150970.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14572,2015,11432096.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14573,2016,11738434.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14574,2017,12067516.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14575,2018,12414292.0,SP.POP.TOTL,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
14576,1990,975265.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14577,1991,997522.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14578,1992,1020353.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14579,1993,1043421.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14580,1994,1066345.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14581,1995,1088850.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14582,1996,1110835.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14583,1997,1132505.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14584,1998,1154372.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14585,1999,1177133.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14586,2000,1201305.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14587,2001,1227105.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14588,2002,1254454.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14589,2003,1283297.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14590,2004,1313492.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14591,2005,1344931.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14592,2006,1377582.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14593,2007,1411545.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14594,2008,1446936.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14595,2009,1483920.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14596,2010,1522603.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14597,2011,1562996.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14598,2012,1604981.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14599,2013,1648259.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14600,2014,1692433.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14601,2015,1737207.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14602,2016,1782434.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14603,2017,1828146.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14604,2018,1874304.0,SP.POP.TOTL,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
14605,1990,743306.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14606,1991,744477.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14607,1992,748596.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14608,1993,754141.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14609,1994,758896.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14610,1995,761298.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14611,1996,760801.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14612,1997,757975.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14613,1998,753778.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14614,1999,749676.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14615,2000,746718.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14616,2001,745206.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14617,2002,744789.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
